114	DJANGO
116	DOIN’THE PIG
118	DOLORES
119	DOLPHIN DANCE
120	DOMINO BISCUIT
121	DON'T BLAME ME
122	DON'T GET AROUND MUCH ANYMORE
123	DONNA LEE
124	DREAM A LITTLE DREAM OF ME
125	DREAMSVILLE
126	EASTER PARADE
127	EASY LIVING
128	EASY TO LOVE
129	ECCLUSIASTICS
130	EIGHTY ONE
131	EL GAUCHO
132	EPISTROPHY
133	EQUINOX
134	EQUIPOISE
135	ESP
136	FALL
137	FALLING GRACE
138	FALLING IN LOVE WITH LOVE
139	FEE-FI-FO-FUM
140	A FINE ROMANCE
141	500 MILES HIGH
142	502 BLUES
143	FOLLOW YOUR HEART
144	FOOTPRINTS
145	FOR ALL WE KNOW
146	FOR HEAVEN'S SAKE
147	(I LOVE YOU) FOR SENTIMENTAL REASONS
148	FOREST FLOWER
149	FOUR
150	FOUR ON SIX
151	FREDDIE FREELOADER
152	FREEDOM JAZZ DANCE
154	FULL HOUSE
153	GEMINI
156	GEE BABY, AINT I GOOD TO YOU
157	GIANT STEPS
158	THE GIRL FROM IPANEMA
159	GLORIA'S STEP
160	GOD BLESS’THE CHILD
161	GOLDEN LADY
162	GOOD EVENING MR AND MRS AMERICA
164	GRAND CENTRAL
165	THE GREEN MOUNTAINS
166	GROOVIN’HIGH
167	GROW YOUR OWN
168	GUILTY
169	GYPSY IN MY SOUL
170	HALF NELSON
172	HAVE YOU MET MISS JONES?
173	HEAVEN
174	HEEBIE JEEBIES
176	HELLO, YOUNG LOVERS
175	HERE'S THAT RAINY DAY
178	HOT TODDY
179	HOUSE OF JADE
180	HOW HIGH THE MOON
181	HOW INSENSITIVE
182	HOW MY HEART SINGS
183	HULLO BOLINAS
184	I CAN'T GET STARTED WITH YOU
185	I CAN'T GIVE YOU ANYTHING BUT LOVE
186	I COULD WRITE A BOOK
187	I GOT IT BAD AND THAT AINT GOOD
188	I LET A SONG GO OUT OF MY HEART
189	I LOVE PARIS
190	I LOVE YOU
191	I MEAN YOU
192	I REMEMBER CLIFFORD
194	I SHOULD CARE
195	I WISH I KNEW HOW IT WOULD FEEL TO BE FREE
196	I'LL NEVER SMILE AGAIN
197	I'LL REMEMBER APRIL
198	I'M ALL SMILES
200	I'M BEGINNING TO SEE THE LIGHT
201	I'M YOUR PAL
202	ICARUS
204	IF YOU NEVER COME TO ME
205	IMPRESSIONS
206	IN A MELLOW TONE
207	IN A SENTIMENTAL MOOD
208	IN THE MOOD
210	IN THE WEE SMALL HOURS OF
211	THE MORNING IN YOUR QUIET PLACE
212	THE INCH WORM
213	INDIAN LADY
214	INNER URGE
215	INTERPLAY
216	THE INTREPID FOX
217	INVITATION
218	IRIS
220	IS YOU IS, OR IS YOU AIN'T(MA’BABY)
219	ISN'T IT ROMANTIC?
222	ISOTOPE
223	ISRAEL
224	IT DON'T MEAN A THING (IF IT AIN'T GOT THAT SWING)
225	IT'S EASY TO REMEMBER
226	JELLY ROLL
227	JORDU
228	JOURNEY TO RECIFE
229	JOY SPRING
230	JUJU
232	JUMP MONK
231	JUNE IN JANUARY
234	JUST ONE MORE CHANCE
236	KELO
235	LADY BIRD
238	LADY SINGS THE BLUES
239	LAMENT
240	LAS VEGAS TANGO
241	LAZY BIRD
242	LAZY RIVER
243	LIKE SOMEONE IN LOVE
244	LIMEHOUSE BLUES
246	LINES AND SPACES
248	LITHA
245	LITTLE BOAT
250	LITTLE WALTZ
251	LONG AGO (AND FAR AWAY)
252	LONNIE'S LAMENT
253	LOOK TO THE SKY
254	LOVE IS THE SWEETEST THING
255	LUCKY SOUTHERN
256	LULLABY OF BIRDLAND
258	LUSH LIFE
257	THE MAGICIAN IN YOU
260	MAHJONG
261	MAIDEN VOYAGE
262	A MAN AND A WOMAN
264	MAN IN THE GREEN SHIRT
266	MEDITATION
267	MEMORIES OF TOMORROW
268	MICHELLE
269	MIDNIGHT MOOD
270	MIDWESTERN NIGHTS DREAM
272	MILANO
273	MINORITY
274	MISS ANN
275	MISSOURI UNCOMPROMISED
276	MR PC
277	MISTY
278	MIYAKO
280	MOMENT'S NOTICE
279	MOOD INDIGO
282	MOONCHILD
283	THE MOST BEAUTIFUL GIRL IN THE WORLD
284	MY BUDDY
285	MY FAVORITE THINGS
286	MY FOOLISH HEART
287	MY FUNNY VALENTINE
288	MY ONE AND ONLY LOVE
289	MY ROMANCE
290	MY SHINING HOUR
291	MY SHIP
292	MY WAY
294	MYSTERIOUS TRAVELLER
293	NAIMA
296	NARDIS
297	NEFERTITI
298	NEVER WILL I MARRY
299	NICA'S DREAM
300	NIGHT DREAMER
301	THE NIGHT HAS A THOUSAND EYES
302	A NIGHT IN TUNISIA
304	NIGHT TRAIN
303	NOBODY KNOWS YOU WHEN YOU'RE DOWN AND OUT
306	NOSTALGIA IN TIMES SQUARE
307	NUAGES
308	(OLD MAN FROM) THE OLD COUNTRY
309	OLEO
310	OLILOQUI VALLEY
311	ONCE I LOVED
312	ONCE IN LOVE WITH AMY
313	ONE FINGER SNAP
314	ONE NOTE SAMBA
315	ONLY TRUST YOUR HEART
316	ORBITS
317	ORNITHOLOGY
318	OUT OF NOWHERE
319	PAPER DOLL
320	PASSION DANCE
321	PASSION FLOWER
322	PEACE
323	PEGGY'S BLUE SKYLIGHT
324	PENT UP HOUSE
325	PENTHOUSE SERENADE
326	PERI'S SCOPE
327	PFRANCING (NO BLUES)
328	PINOCCHIO
329	PITHECANTHROPUS ERECTUS
330	PORTSMOUTH FIGURATIONS
331	PRELUDE TO A KISS
332	PRINCE OF DARKNESS
333	PS I LOVE YOU
334	PUSSY CAT DUES
335	QUIET NIGHTS OF QUIET STARS (CORCOVADO)
336	QUIET NOW
337	RECORDA-ME
338	RED CLAY
340	REFLECTIONS
342	REINCARNATION OF A LOVEBIRD
341	RING DEM BELLS
344	ROAD SONG
345	'ROUND MIDNIGHT
346	RUBY, MY DEAR
348	THE SAGA OF HARRISON CRABFEATHERS
349	SATIN DOLL
350	SCOTCH AND SODA
351	SCRAPPLE FROM THE APPLE
352	SEA JOURNEY
354	SEVEN COME ELEVEN
356	SEVEN STEPS TO HEAVEN
355	SIDEWINDER
358	SILVER HOLLOW
359	SIRABHORN
360	SKATING IN CENTRAL PARK
362	SO NICE (SUMMER SAMBA)
364	SO WHAT
363	SOLAR
366	SOLITUDE
367	SOME DAY MY PRINCE WILL COME
368	SOME OTHER SPRING
370	SOME SKUNK FUNK
369	SOMEBODY LOVES ME
372	SOMETIME AGO
373	SONG FOR MY FATHER
374	THE SONG IS YOU
376	SOPHISTICATED LADY
377	THE SORCERER
378	SPEAK NO EVIL
379	THE SPHINX
380	STANDING ON THE CORNER
381	THE STAR-CROSSED LOVERS
382	STELLA BY STARLIGHT
383	STEPS
384	STOLEN MOMENTS
385	STOMPIN'AT THE SAVOY
386	STRAIGHT NO CHASER
388	A STRING OF PEARLS
390	STUFF
387	SUGAR
392	A SUNDAY KIND OF LOVE
393	THE SURREY WITH THE FRINGE ON TOP
394	SWEDISH PASTRY
395	SWEET GEORGIA BRIGHT
396	SWEET HENRY
397	TAKE FIVE
398	TAKE THE "A" TRAIN
400	TAME THY PEN
402	TELL ME A BEDTIME STORY
399	THANKS FOR THE MEMORY
404	THAT'S AMORE
406	THERE IS NO GREATER LOVE
407	THERE WILL NEVER BE ANOTHER YOU
408	THERELL BE SOME CHANGES MADE
409	THEY DIDN'T BELIEVE ME
410	THINK ON ME
411	THOU SWELL
412	THREE FLOWERS
413	TIME REMEMBERED
414	TONES FOR JOAN'S BONES
415	TOPSY
416	TOUR DE FORCE
417	TRISTE
418	TUNE UP
419	TURN OUT THE STARS
420	TWISTED BLUES
422	UNCHAIN MY HEART
421	UNIQUITY ROAD
424	UNITY VILLAGE
425	UP JUMPED SPRING
426	UPPER MANHATTAN MEDICAL GROUP
427	VALSE HOT
428	VERY EARLY
429	VIRGO
430	WAIT TILL YOU SEE HER
432	WALTZ FOR DEBBY
431	WAVE
434	WE'LL BE TOGETHER AGAIN
435	WELL YOU NEEDNT (ITS OVER NOW)
436	WEST COAST BLUES
437	WHAT AM I HERE FOR?
438	WHAT WAS
439	WHEN I FALL IN LOVE
440	WHEN SUNNY GETS BLUE
441	WHEN YOU WISH UPON A STAR
442	WHISPERING
444	WILD FLOWER
443	WINDOWS
446	WITCH HUNT
448	WIVES AND LOVERS
447	WOODCHOPPER'S BALL
450	WOODYN’YOU
451	THE WORLD IS WAITING FOR THE SUNRISE
452	YES AND NO
453	YESTERDAY
454	YESTERDAYS
456	YOU ARE THE SUNSHINE OF MY LIFE
455	YOU ARE TOO BEAUTIFUL
458	YOU BROUGHT A NEW KIND OF LOVE TO ME
459	YOU DON'T KNOW WHAT LOVE IS
460	YOU TOOK ADVANTAGE OF ME
461	YOUNG AT HEART
462	YOU'RE NOBODY'TIL SOMEBODY LOVES YOU
